1,"Dispone l'art. 1874 del codice civile che, se la
rendita è costituita a favore di più persone:","La parte spettante al creditore premorto si
accresce a favore degli altri, salvo patto
contrario.","La parte spettante al creditore premorto non si
accresce a favore degli altri, salvo patto
contrario.","La parte spettante al creditore premorto non si
accresce in nessun caso a favore degli altri.","La parte spettante al creditore premorto si
accresce in ogni caso a favore degli altri."
68,"È corretto affermare, a norma dell'art. 1293
del codice civile, che la solidarietà è esclusa
dal fatto che il debitore comune sia tenuto
con modalità diverse di fronte ai singoli
creditori?",No.,Sì.,"No, la solidarietà è esclusa solo qualora i
singoli debitori siano tenuti ciascuno con
modalità diverse.","No, l'art. 1293 non disciplina tale fattispecie."
69,"I prodotti delle miniere, cave e torbiere sono
considerati, ai sensi dell'art. 820 del codice
civile:",Frutti naturali.,Beni del patrimonio indisponibile.,Beni demaniali.,Beni del patrimonio disponibile.
70,"A norma dell'art. 1282 del codice civile, i
crediti liquidi ed esigibili di somme di denaro
producono interessi?","Si, di pieno diritto, salvo che la legge o il
titolo stabiliscano diversamente.","No, salvo che nel titolo sia stabilito
diversamente.","No, in alcun caso.","No, salvo che la legge stabilisca
diversamente."
71,"Dispone l'art. 1669 del codice civile che,
quando si tratta di edifici o di altre cose
immobili destinate per loro natura a lunga
durata, se, nel corso di dieci anni dal
compimento, l'opera, per vizio del suolo o per
difetto della costruzione, rovina in tutto o in
parte, ovvero presenta evidente pericolo di
rovina o gravi difetti, l'appaltatore è
responsabile nei confronti del committente e
dei suoi aventi causa, purché sia fatta la
denunzia entro:",Un anno dalla scoperta.,Due anni dalla scoperta.,Sei mesi dalla scoperta.,Diciotto mesi dalla scoperta.
72,"La prescrizione quinquennale di cui all'art.
2948, n. 1, del codice civile, si applica:","Alle annualità delle rendite perpetue o
vitalizie.",Ai compnesi dei professionisti.,Alle annualità delle pensioni alimentari.,"Alle indennità spettanti per la cessazione di
ogni rapporto di lavoro."
73,"Si individui quale/i delle seguenti
affermazioni è/sono conforme/i alla disciplina
contenuta nel Codice Civile; Libro IV; Titolo
II; Capo XIII, dedicata alla rescissione del
contratto: 1) Il contraente contro il quale è
domandata la rescissione può evitarla
offrendo una modificazione del contratto
sufficiente per ricondurlo ad equità; 2) La
rescindibilità può essere opposta in via di
eccezione quando, trascorsi tre anni dalla
conclusione del contratto, l'azione sia
prescritta; 3) L'azione di rescissione si
prescrive in cinque anni dalla conclusione del
contratto, salvo che il fatto costituisca reato;
4) L'azione si prescrive nel termine di due
anni dalla conclusione del contratto, anche
qualora ricorrono gli estremi di un reato.",La n. 1.,La n. 1 e la n. 2.,"La n. 2, la n. 3 e la n. 4.",Tutte le quattro affermazioni.
74,"Indicare quale/i delle seguenti affermazioni
è/sono conforme/i alla disciplina degli istituti
civilistici della ""sospensione"" (articoli 2941 e
2942) e della ""interruzione"" (articoli 2943,
2944 e 2945) della prescrizione: 1) La
prescrizione rimane sospesa contro i minori
non emancipati e gli interdetti per infermità
di mente, per il tempo in cui non hanno
rappresentante legale e per sei mesi
successivi alla nomina del medesimo o alla
cessazione dell'incapacità; 2) La prescrizione
è interrotta dalla notificazione dell'atto con il
quale si inizia un giudizio, ad eccezione di
quello di cognizione; 3) La prescrizione
rimane sospesa contro i minori non
emancipati e gli interdetti per infermità di
mente, per il tempo in cui non hanno
rappresentante legale e per un anno
successivo alla nomina del medesimo o alla
cessazione dell'incapacità.",Solo la n. 1.,La n. 2 e la n. 3.,La n. 1 e la n. 2.,Tutte le affermazioni di cui ai tre punti.
75,"A norma dell'art. 1295 del codice civile,
l'obbligazione si divide tra gli eredi di uno dei
condebitori o di uno dei creditori in solido, in
proporzione delle rispettive quote?","Sì, salvo patto contrario.","No, l'obbligazione solidale resta sempre per
l'intero.","Sì, è vietato il patto contrario.","No, l'obbligazione solidale è divisibile solo
nelle tassative ipotesi previste dallo stesso art.
1295."
76,"Lo pseudonimo di una persona può essere
tutelato ai sensi dell'art. 7 del codice civile?","Sì, nel caso in cui sia usato da una persona in
modo che abbia acquistato l'importanza del
nome.","No, tale tutela non è consentita dall'art. 9 del
codice civile.","Sì, ma solo se la tutela venga esercitata nel
termine di un anno dalla conoscenza del
fatto..","No, è ammessa solo la tutela dinanzi al
Garante della Privacy."
77,"Per il risarcimento del danno prodotto dalla
circolazione dei veicoli, il diritto si prescrive,
in base all'art. 2947, comma 2, del codice
civile:",In due anni.,In cinque anni.,In tre anni.,In dieci anni.
78,"Ai sensi dell'art. 16 del codice civile, l'atto
costitutivo e lo statuto di un'associazione che
intende chiedere il riconoscimento devono
necessariamente contenere le norme che si
riferiscono ai diritti e agli obblighi degli
associati e le condizioni della loro
ammissione?","Si, lo prevede espressamente il suddetto
articolo.","No, i diritti e obblighi degli associati e le
condizioni della loro ammissione sono
stabiliti dalla prima assemblea.","No, l'art. 16 prevede che l'atto costitutivo e lo
statuto debbano contenere solo le norme che
si riferiscono ai diritti e agli obblighi degli
associati.","Si, ma solo se si tratta di associazione senza
fini di lucro."
79,"In base all'art. 1263, 3° comma, del codice
civile, la cessione del credito comprende i
frutti scaduti?","No, salvo patto contrario, la cessione non
comprende i frutti scaduti.","Si, la cessione comprende sempre i frutti
scaduti.","No, la cessione non comprende in alcun caso
i frutti scaduti.","No, la cessione non comprende né i frutti
scaduti né i privilegi."
80,"Nel caso in cui Tizio consegni
spontaneamente una somma a Caio, al fine di
adempiere un debito per il quale è trascorso il
termine di prescrizione, è ammessa la
ripetizione della somma?","No, l'art. 2940 del codice civile dispone che
non è ammessa la ripetizione di ciò che è
stato spontaneamente pagato in adempimento
di un debito prescritto.","Si, l'art. 2940 del codice civile ammette la
ripetizione di ciò che è stato spontaneamente
pagato in adempimento di un debito
prescritto.","Si, se l'azione di ripetizione è iniziata entro
trenta giorni dal pagamento del debito
prescritto.","No, ad eccezione dei debiti specifici,
tassativamente indicati nello stesso art. 2940."
81,"In base all'art. 30 del codice civile, si procede
alla liquidazione del patrimonio secondo le
norme di attuazione del medesimo codice:","Quando è stata dichiarata l'estinzione della
persona giuridica o disposto lo scioglimento
dell'associazione.","Solo nel caso in cui è stata dichiarata
l'estinzione della persona giuridica.","Solo nel caso in cui è stato disposto lo
scioglimento dell'associazione.","Nel caso in cui lo disponga l'autorità
giudiziaria, a seguito di ricorso dei creditori
dell'associazione."
82,"A norma dell'art. 891 del codice civile, chi
vuole scavare fossi o canali presso il confine,
se non dispongono in modo diverso i
regolamenti locali, deve osservare una
distanza:",Eguale alla profondità del fosso o canale.,Di almeno due metri dal confine.,Di almeno tre metri dal confine.,Di almeno quattro metri dal confine.
83,"Il contratto con il quale una parte si obbliga a
far godere all'altra una cosa mobile o
immobile per un dato tempo, verso un
determinato corrispettivo (art. 1571 c.c.) è:",La locazione.,La permuta.,Il contratto estimatorio.,La somministrazione.
84,"Recita l'art. 1372 del codice civile che il
contratto ha forza di legge tra le parti. Non
può essere sciolto che per:","Mutuo consenso o per cause ammesse dalla
legge.",Volontà del proponente.,Volontà di una delle parti.,Contrasto con leggi penali.
85,"In base all'art. 1298 del codice civile, in
materia di obbligazioni solidali, è corretto
affermare che nei rapporti interni
l'obbligazione in solido si divide tra i diversi
debitori o tra i diversi creditori?","Sì, salvo che sia stata contratta nell'interesse
esclusivo di alcuno di essi.","No, l'obbligazione in solido si divide solo tra i
diversi debitori.","No, l'obbligazione in solido si divide solo tra i
diversi creditori.","Sì, sempre."
86,"L'art. 1182 del codice civile dispone che, nel
caso in cui il luogo dell'adempimento di una
obbligazione non è determinato dalla
convenzione o dagli usi, né è desumibile dalla
natura della prestazione o da altre
circostanze, l'obbligazione di consegnare una
cosa certa e determinata deve essere
adempiuta:","Nel luogo in cui si trovava la cosa quando
l'obbligazione è sorta.","Di norma, al domicilio che il creditore ha al
tempo della scadenza.","Indifferentemente al domicilio del creditore o
del debitore.","Di norma, al domicilio del debitore al
momento della scadenza."
87,"Con un unico atto stipulato da un notaio di
Napoli un soggetto residente a Genova ha
venduto ad un altro soggetto residente a
Milano un immobile a uso abitativo sito in
Roma ed immobile a uso commerciale sito a
Latina. In applicazione dell'art. 2663, del
codice civile il notaio:","Trascriverà l'atto di vendita dell'immobile a
uso abitativo presso l'ufficio del registro
immobiliare di Roma e l'atto di vendita
dell'immobile a uso commerciale presso
l'ufficio del registro immobiliare di Latina.","Trascriverà sia l'atto di vendita dell'immobile
a uso abitativo sia quello a uso commerciale
presso l'ufficio del registro immobiliare di
Napoli.","Trascriverà sia l'atto di vendita dell'immobile
a uso abitativo sia quello a uso commerciale
presso l'ufficio del registro immobiliare di
Milano.","Trascriverà sia l'atto di vendita dell'immobile
a uso abitativo sia quello a uso commerciale
presso l'ufficio del registro immobiliare di
Napoli e di Milano."
88,"Indicare quale/i delle seguenti affermazioni
non è/sono conforme/i al disposto dell'art.
2657 del codice civile, in merito al titolo per
la trascrizione: 1) La trascrizione si può
eseguire in forza di sentenza; 2) La
trascrizione si può eseguire in forza di atto
pubblico; 3) La trascrizione si può eseguire in
forza di scrittura privata con sottoscrizione
non autenticata; 4) Le sentenze e gli atti
eseguiti in paese estero non devono essere
legalizzati.",La n. 3 e la n. 4.,Solo la n. 3.,Nessuna delle quattro affermazioni.,Solo la n. 4.
89,"L'art. 1182 del codice civile dispone che, nel
caso in cui il luogo dell'adempimento di una
obbligazione non è determinato dalla
convenzione o dagli usi, né è desumibile dalla
natura della prestazione o da altre
circostanze, l'obbligazione avente ad oggetto
una somma di danaro deve essere adempiuta:","Al domicilio che il creditore ha al tempo della
scadenza.","Al domicilio che il debitore ha al tempo della
scadenza.","Al domicilio che il creditore aveva al tempo
della nascita dell'obbligazione.","Alla residenza del debitore al tempo della
nascita dell'obbligazione."
90,"Nei contratti con effetti traslativi o costitutivi,
il perimento della cosa per causa non
imputabile all'alienante libera, a norma
dell'art. 1465 del codice civile, l'acquirente
dall'obbligo di eseguire la controprestazione?","No, ancorché la cosa non gli sia stata
consegnata.","Si, sempre.","Si, escluso il caso in cui l'effetto traslativo o
costitutivo sia differito allo scadere di un
termine.","Si, rendendo nullo il contatto."
91,"Si individui tra le seguenti l'affermazione
corretta in relazione alla disciplina civilistica
della fideiussione:","È fideiussore colui che, obbligandosi
personalmente verso il creditore, garantisce
l'adempimento di un'obbligazione altrui.","La fideiussione è efficace solo se il debitore
ne ha conoscenza.",È vietata la c.d. fideiussione del fideiussore.,"La fideiussione può eccedere ciò che è
dovuto dal debitore e può essere prestata a
condizioni più onerose."
92,"In materia di comunione legale, quale/i delle
seguenti affermazioni risulta/risultano
conforme/i all'art. 177 del codice civile: 1)
non costituiscono oggetto della comunione i
beni acquisiti successivamente al matrimonio
per effetto di successione, quando nell'atto del
testamento non è specificato che essi sono
attribuiti alla comunione; 2) non
costituiscono oggetto della comunione i beni
di uso strettamente personale di ciascun
coniuge ed i loro accessori; 3) non
costituiscono oggetto della comunione i beni
ottenuti a titolo di risarcimento del danno
nonché la pensione attinente alla perdita
parziale o totale della capacità lavorativa?",Tutte e tre le affermazioni.,Solo la n. 1 e la n. 2.,Solo la n. 1 e la n. 3.,Solo la n. 3.
